run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,147,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,148,intermediate monocyte,AT2 cells - ion transport activated,CL:0002393,0.6889,CL:4030016,0.5986,0.0436,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,149,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,150,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,151,capillary endothelial cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002144,0.6632,CL:2000016,0.6928,0.6447,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,152,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,153,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,154,B cell,Classical monocyte,CL:0000944,0.6114,CL:0000860,0.7014,0.1232,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,155,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,156,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,157,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,158,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,159,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,160,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,161,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,162,macrophage,AT2 cells - ion transport activated,CL:0009048,0.6254,CL:4030016,0.5986,0.051,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,163,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,164,vein endothelial cell,General capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.6366,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,165,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,166,pulmonary alveolar type 2 cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002063,0.7484,CL:2000016,0.6928,0.3306,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,167,macrophage,AT2 cells - ion transport activated,CL:0009048,0.6254,CL:4030016,0.5986,0.051,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,168,classical monocyte,AT2 cells - ion transport activated,CL:0000860,0.6869,CL:4030016,0.5986,0.061,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,169,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,170,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,171,B cell,Lymphatic capillary endothelial cell,CL:0000944,0.6114,CL:1000411,0.6869,0.1688,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,172,pulmonary alveolar type 1 cell,AT2 cells - ion transport activated,CL:0002062,0.7371,CL:4030016,0.5986,0.106,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,173,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,174,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,175,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,176,lung multiciliated epithelial cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:1000271,0.7141,CL:0000067,0.7045,0.9021,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,177,plasma cell,Adventitial fibroblast,CL:0000946,0.6519,CL:1000306,0.6503,0.0642,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,178,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,179,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,180,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,181,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,182,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,183,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,184,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,185,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,186,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,187,vein endothelial cell,General capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.6366,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,188,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,189,monocyte,Classical monocyte,CL:0002398,0.6073,CL:0000860,0.7014,0.5237,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,190,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,191,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,192,pericyte,Lung pericytes,CL:0000669,0.6833,CL:0009089,0.7183,0.6048,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,193,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,194,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,195,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,196,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,197,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,198,pericyte,Lung pericytes,CL:0000669,0.6833,CL:0009089,0.7183,0.6048,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,199,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,200,"CD4-positive, alpha-beta T cell",Plasma cell,CL:0000624,0.7171,CL:0000946,0.6399,0.2101,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,201,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,202,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,203,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,204,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,205,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,206,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,207,B cell,Plasma cell,CL:0000944,0.6114,CL:0000946,0.6399,0.291,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,208,B cell,T cell,CL:0000944,0.6114,CL:0000084,0.5812,0.207,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,209,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,210,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,211,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,212,classical monocyte,Classical monocyte,CL:0000860,0.6869,CL:0000860,0.7014,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,213,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,214,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,215,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,216,alveolar adventitial fibroblast,AT2 cells - ion transport activated,CL:4028006,0.7123,CL:4030016,0.5986,0.0334,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,217,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,218,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,219,"CD4-positive, alpha-beta T cell",Lipid-associated macrophage,CL:0000624,0.7171,CL:4033086,0.7004,0.0703,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,220,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,221,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,222,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,223,pulmonary alveolar type 2 cell,Adventitial fibroblast,CL:0002063,0.7484,CL:1000306,0.6503,0.1006,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,224,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,225,endothelial cell of artery,Alveolar capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.7446,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,226,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,227,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,228,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,229,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,230,plasma cell,Alveolar capillary endothelial cell,CL:0000946,0.6519,CL:4028002,0.7446,0.074,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,231,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,232,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,233,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,234,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,235,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,236,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,237,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,238,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,239,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,240,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,241,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,242,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,243,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,244,pericyte,Vascular smooth muscle cell,CL:0000669,0.6833,CL:0002595,0.6783,0.1545,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,245,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,246,B cell,Alveolar capillary endothelial cell,CL:0000944,0.6114,CL:4028002,0.7446,0.0738,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,247,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,248,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,249,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,250,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,251,vein endothelial cell,General capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.6366,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,252,intermediate monocyte,AT2 cells - ion transport activated,CL:0002393,0.6889,CL:4030016,0.5986,0.0436,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,253,pulmonary alveolar type 2 cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002063,0.7484,CL:2000016,0.6928,0.3306,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,254,endothelial cell of lymphatic vessel,Lymphatic capillary endothelial cell,CL:0002138,0.7041,CL:1000411,0.6869,0.5183,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,255,"CD4-positive, alpha-beta T cell",Plasma cell,CL:0000624,0.7171,CL:0000946,0.6399,0.2101,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,256,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,257,respiratory tract goblet cell,AT2-to-AT1 transitional cells,CL:0019003,0.7122,CL:1000365,0.6004,0.0631,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,258,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,259,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,260,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,261,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,262,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,263,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,264,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,265,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,266,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,267,capillary endothelial cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002144,0.6632,CL:2000016,0.6928,0.6447,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,268,"CD4-positive, alpha-beta T cell",AT2 cells - ion transport activated,CL:0000624,0.7171,CL:4030016,0.5986,0.0855,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,269,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,270,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,271,monocyte,Classical monocyte,CL:0002398,0.6073,CL:0000860,0.7014,0.5237,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,272,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,273,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,274,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,275,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,276,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,277,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,278,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,279,monocyte,Classical monocyte,CL:0002398,0.6073,CL:0000860,0.7014,0.5237,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,280,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,281,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,282,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,283,macrophage,Ciliated macrophage-like,CL:0009048,0.6254,CL:0000421,0.609,0.3028,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,284,B cell,Vascular smooth muscle cell,CL:0000944,0.6114,CL:0002595,0.6783,0.0616,cytescore
