run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method,pair_label,accession,table_filepath
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,702,pulmonary alveolar type 1 cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002062,0.7371,CL:2000016,0.6928,0.3115,cytescore,pulmonary alveolar type 1 cellMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,726,pulmonary alveolar type 2 cell,T cell,CL:0002063,0.7484,CL:0000084,0.5812,0.0819,cytescore,pulmonary alveolar type 2 cellT cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,800,club cell,AT2 cells - ion transport activated,CL:0002651,0.6396,CL:4030016,0.5986,0.1035,cytescore,club cellAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,828,alveolar adventitial fibroblast,Macrophage-like pulmonary capillary endothelial cell,CL:4028006,0.7123,CL:2000016,0.6928,0.1936,cytescore,alveolar adventitial fibroblastMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,846,pulmonary alveolar type 2 cell,AT2-to-AT1 transitional cells,CL:0002063,0.7484,CL:1000365,0.6004,0.0817,cytescore,pulmonary alveolar type 2 cellAT2-to-AT1 transitional cells,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,853,monocyte,Macrophage-like pulmonary capillary endothelial cell,CL:0002398,0.6073,CL:2000016,0.6928,0.0758,cytescore,monocyteMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,899,intermediate monocyte,Ciliated macrophage-like,CL:0002393,0.6889,CL:0000421,0.609,0.1438,cytescore,intermediate monocyteCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,907,basophil,AT2 cells - ion transport activated,CL:0000767,0.6317,CL:4030016,0.5986,0.0624,cytescore,basophilAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,930,capillary endothelial cell,Adventitial fibroblast,CL:0002144,0.6632,CL:1000306,0.6503,0.1774,cytescore,capillary endothelial cellAdventitial fibroblast,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,975,macrophage,Classical monocyte,CL:0009048,0.6254,CL:0000860,0.7014,0.2036,cytescore,macrophageClassical monocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,988,pulmonary alveolar type 1 cell,Ciliated macrophage-like,CL:0002062,0.7371,CL:0000421,0.609,0.0868,cytescore,pulmonary alveolar type 1 cellCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1080,pericyte,AT2 cells - ion transport activated,CL:0000669,0.6833,CL:4030016,0.5986,0.0955,cytescore,pericyteAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1116,respiratory tract goblet cell,AT2 cells - ion transport activated,CL:0019003,0.7122,CL:4030016,0.5986,0.0949,cytescore,respiratory tract goblet cellAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1145,"CD4-positive, alpha-beta T cell",Classical monocyte,CL:0000624,0.7171,CL:0000860,0.7014,0.1816,cytescore,"CD4-positive, alpha-beta T cellClassical monocyte",SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1166,plasma cell,Quiescent alveolar macrophage,CL:0000946,0.6519,CL:0000583,0.6558,0.0914,cytescore,plasma cellQuiescent alveolar macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1326,plasma cell,Classical monocyte,CL:0000946,0.6519,CL:0000860,0.7014,0.1503,cytescore,plasma cellClassical monocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1334,B cell,General capillary endothelial cell,CL:0000944,0.6114,CL:4028002,0.6366,0.0738,cytescore,B cellGeneral capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1457,plasma cell,AT2-to-AT1 transitional cells,CL:0000946,0.6519,CL:1000365,0.6004,0.069,cytescore,plasma cellAT2-to-AT1 transitional cells,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1488,"CD4-positive, alpha-beta T cell",Quiescent alveolar macrophage,CL:0000624,0.7171,CL:0000583,0.6558,0.1078,cytescore,"CD4-positive, alpha-beta T cellQuiescent alveolar macrophage",SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1599,bronchial smooth muscle cell,AT2 cells - ion transport activated,CL:4033017,0.7386,CL:4030016,0.5986,0.0834,cytescore,bronchial smooth muscle cellAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1601,macrophage,Adventitial fibroblast,CL:0009048,0.6254,CL:1000306,0.6503,0.0805,cytescore,macrophageAdventitial fibroblast,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1919,capillary endothelial cell,Ciliated macrophage-like,CL:0002144,0.6632,CL:0000421,0.609,0.144,cytescore,capillary endothelial cellCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1933,macrophage,General capillary endothelial cell,CL:0009048,0.6254,CL:4028002,0.6366,0.0618,cytescore,macrophageGeneral capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,1982,capillary endothelial cell,Vascular smooth muscle cell,CL:0002144,0.6632,CL:0002595,0.6783,0.1024,cytescore,capillary endothelial cellVascular smooth muscle cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2022,macrophage,Macrophage-like pulmonary capillary endothelial cell,CL:0009048,0.6254,CL:2000016,0.6928,0.0988,cytescore,macrophageMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2027,plasma cell,Ciliated macrophage-like,CL:0000946,0.6519,CL:0000421,0.609,0.1452,cytescore,plasma cellCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2122,endothelial cell of lymphatic vessel,Adventitial fibroblast,CL:0002138,0.7041,CL:1000306,0.6503,0.1416,cytescore,endothelial cell of lymphatic vesselAdventitial fibroblast,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2353,capillary endothelial cell,General capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.6366,0.6372,cytescore,capillary endothelial cellGeneral capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2459,B cell,Aerocyte,CL:0000944,0.6114,CL:0002651,0.5392,0.1089,cytescore,B cellAerocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2523,monocyte,Alveolar capillary endothelial cell,CL:0002398,0.6073,CL:4028002,0.7446,0.0674,cytescore,monocyteAlveolar capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2554,monocyte,Ciliated macrophage-like,CL:0002398,0.6073,CL:0000421,0.609,0.1461,cytescore,monocyteCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2590,vein endothelial cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002543,0.7328,CL:2000016,0.6928,0.4018,cytescore,vein endothelial cellMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,2932,lung multiciliated epithelial cell,AT2-to-AT1 transitional cells,CL:1000271,0.7141,CL:1000365,0.6004,0.0687,cytescore,lung multiciliated epithelial cellAT2-to-AT1 transitional cells,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3016,pericyte,Alveolar capillary endothelial cell,CL:0000669,0.6833,CL:4028002,0.7446,0.2403,cytescore,pericyteAlveolar capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3081,plasma cell,Lymphatic capillary endothelial cell,CL:0000946,0.6519,CL:1000411,0.6869,0.1561,cytescore,plasma cellLymphatic capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3320,classical monocyte,Ciliated macrophage-like,CL:0000860,0.6869,CL:0000421,0.609,0.208,cytescore,classical monocyteCiliated macrophage-like,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3482,capillary endothelial cell,Classical monocyte,CL:0002144,0.6632,CL:0000860,0.7014,0.1115,cytescore,capillary endothelial cellClassical monocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3709,"CD4-positive, alpha-beta T cell",Alveolar capillary endothelial cell,CL:0000624,0.7171,CL:4028002,0.7446,0.0602,cytescore,"CD4-positive, alpha-beta T cellAlveolar capillary endothelial cell",SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3775,pericyte,Plasma cell,CL:0000669,0.6833,CL:0000946,0.6399,0.089,cytescore,pericytePlasma cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,3806,monocyte,Adventitial fibroblast,CL:0002398,0.6073,CL:1000306,0.6503,0.0565,cytescore,monocyteAdventitial fibroblast,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4102,respiratory tract goblet cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:0019003,0.7122,CL:0000067,0.7045,0.4858,cytescore,respiratory tract goblet cellMulticiliated epithelial cells - smooth muscle-like subset,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4356,vein endothelial cell,AT2 cells - ion transport activated,CL:0002543,0.7328,CL:4030016,0.5986,0.1123,cytescore,vein endothelial cellAT2 cells - ion transport activated,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4545,vein endothelial cell,Lymphatic capillary endothelial cell,CL:0002543,0.7328,CL:1000411,0.6869,0.4872,cytescore,vein endothelial cellLymphatic capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4547,plasma cell,Macrophage-like pulmonary capillary endothelial cell,CL:0000946,0.6519,CL:2000016,0.6928,0.0816,cytescore,plasma cellMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4552,capillary endothelial cell,Quiescent alveolar macrophage,CL:0002144,0.6632,CL:0000583,0.6558,0.1235,cytescore,capillary endothelial cellQuiescent alveolar macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4579,macrophage,T cell,CL:0009048,0.6254,CL:0000084,0.5812,0.089,cytescore,macrophageT cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4597,pulmonary alveolar type 1 cell,Lipid-associated macrophage,CL:0002062,0.7371,CL:4033086,0.7004,0.0691,cytescore,pulmonary alveolar type 1 cellLipid-associated macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4629,intermediate monocyte,Quiescent alveolar macrophage,CL:0002393,0.6889,CL:0000583,0.6558,0.1272,cytescore,intermediate monocyteQuiescent alveolar macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4674,"CD4-positive, alpha-beta T cell",Aerocyte,CL:0000624,0.7171,CL:0002651,0.5392,0.0837,cytescore,"CD4-positive, alpha-beta T cellAerocyte",SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,4929,B cell,AT2-to-AT1 transitional cells,CL:0000944,0.6114,CL:1000365,0.6004,0.0685,cytescore,B cellAT2-to-AT1 transitional cells,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,5136,monocyte,Quiescent alveolar macrophage,CL:0002398,0.6073,CL:0000583,0.6558,0.1131,cytescore,monocyteQuiescent alveolar macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,5827,lung multiciliated epithelial cell,Plasma cell,CL:1000271,0.7141,CL:0000946,0.6399,0.085,cytescore,lung multiciliated epithelial cellPlasma cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6021,B cell,Macrophage-like pulmonary capillary endothelial cell,CL:0000944,0.6114,CL:2000016,0.6928,0.0867,cytescore,B cellMacrophage-like pulmonary capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6062,pulmonary alveolar type 1 cell,Alveolar capillary endothelial cell,CL:0002062,0.7371,CL:4028002,0.7446,0.5897,cytescore,pulmonary alveolar type 1 cellAlveolar capillary endothelial cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6077,"CD4-positive, alpha-beta T cell",AT2-to-AT1 transitional cells,CL:0000624,0.7171,CL:1000365,0.6004,0.0401,cytescore,"CD4-positive, alpha-beta T cellAT2-to-AT1 transitional cells",SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6195,plasma cell,Aerocyte,CL:0000946,0.6519,CL:0002651,0.5392,0.0976,cytescore,plasma cellAerocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6364,pulmonary alveolar type 2 cell,Lipid-associated macrophage,CL:0002063,0.7484,CL:4033086,0.7004,0.087,cytescore,pulmonary alveolar type 2 cellLipid-associated macrophage,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,7030,macrophage,Aerocyte,CL:0009048,0.6254,CL:0002651,0.5392,0.0963,cytescore,macrophageAerocyte,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,7272,pulmonary alveolar type 1 cell,T cell,CL:0002062,0.7371,CL:0000084,0.5812,0.0529,cytescore,pulmonary alveolar type 1 cellT cell,SRX10048389,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_112224/results/SRX10048389_cyteonto.csv
